"MLS Number ","Close Price","Baths Full","Baths Half","Beds Total","Lot Size SqFt","Pool","Yr Built","Zip Code","Listing Contract Date","SqFt Total","DOM","Number Of Stories","Lot Size","Selling Agent Full Name","List Agent Full Name","1st Financing","Selling Office Name","List Office Name","Street Name","Street Number","Street Type"
"13091442","2050","3","0","4","8102.16","False","1996","75025","2015-02-06","2632","5","2","Less Than .5 Acre (not Zero)","Galit Zohar Kauf","Maria E. Cabezas","","RE/MAX Premier Properties","RE/MAX Premier Properties","Jennifer","8800","Court"
"13179065","2050","2","1","4","6098.4","False","1999","75093","2015-06-24","3000","85","2","Less Than .5 Acre (not Zero)","Shemika Medlock","Sophia Polk Sfr","","Carrington Real Estate Service","Sophia Polk Realty","SAHARA","4304","Lane"
"13180127","2050","2","1","3","9147.6","False","1979","75075","2015-06-26","2297","14","1","","Jackson Su","Jackson Su","","WILLIAM DAVIS REALTY","WILLIAM DAVIS REALTY","Grifbrick","3813","Drive"
"13195504","2050","2","1","3","4356","False","2008","75025","2015-07-15","2072","22","2","Less Than .5 Acre (not Zero)","Rhonda Mccracken","Sandeep Srivastava","","Ebby Halliday, REALTORS Plano","RE/MAX DFW Associates","Harris","2108","Place"
"13198777","2050","2","1","3","4791.6","False","1997","75025","2015-07-20","2134","23","2",".5 Acre to .99 Acre","Nina Bhanot","Mary Tucker","","RE/MAX Premier Properties","Real Care Realty","Kings Canyon","3136","Drive"
"13244110","2050","2","1","4","6534","False","1997","75025","2015-09-22","2656","2","2","","Alex Bekker","Alex Bekker","","Absolute Real Estate Services","Absolute Real Estate Services","Dobbins","7109","Drive"
"13074211","2075","3","0","3","6098.4","False","1996","75025","2015-01-08","2091","3","2","Less Than .5 Acre (not Zero)","Rebecca B. Roach","Allison Blair","","Keller Williams Realty Plano","Keller Williams Realty DPR","Casa Grande","8805","Drive"
"13203388","2075","2","0","3","6969.6","False","1995","75025","2015-08-03","2141","16","1","","Van Lam","Van Lam","","Keller Williams Realty Plano","Keller Williams Realty Plano","Cedar Breaks","8920","Drive"
"13092472","2095","2","1","4","6316.2","True","1995","75025","2015-02-09","2928","10","2","Less Than .5 Acre (not Zero)","Hannah Katherine Hess","Nick Lianos","","JP & Associates, REALTORS","ONEprop","Case","8124","Drive"
"13107746","2095","3","0","4","7840.8","False","1991","75025","2015-03-09","2590","25","1","","Donna J. Wall","Jagadeesh Mosali","","RE/MAX DFW Associates","Mersal Realty","Case","7741","Drive"
"13119561","2095","3","0","4","6534","False","1997","75025","2015-03-30","2434","7","2","","Scott Patrick Williamson","Ari D. Lund","","Frisco Home Center","NRT Texas Property Management","Christian","8805","Court"
"13126593","2095","3","0","4","7840.8","False","1993","75025","2015-04-08","2727","23","2","","Michael Tole","Salim Dhamani","","Keller Williams Realty DPR","WDR Uptown","Compton","2312","Drive"
"13140054","2095","2","0","2","535352.4","True","1991","75093","2015-04-25","1035","33","1","","Brian Bergersen","Brian Bergersen","","Spectrum Properties, Ltd.","Spectrum Properties, Ltd.","Old Shepard","5000","Place"
"13142962","2095","3","0","3","15942.96","False","1997","75025","2015-05-04","2543","10","1","","Caryn Kelley","Ari D. Lund","","Ebby Halliday, REALTORS","NRT Texas Property Management","Nelson","617","Court"
"13159071","2095","2","1","4","9147.6","True","1980","75093","2015-05-27","1868","8","1","","Leann M. Ray","Holly A. Barnes","","CEDA REALTY","Leap Property Management","Miami","4517","Drive"
"13205855","2095","2","1","5","6969.6","False","1997","75025","2015-07-30","2807","71","2","Less Than .5 Acre (not Zero)","Johnny Shi","Johnny Shi","","Sunet Group","Sunet Group","Novaro","8232","Drive"
"13215410","2095","3","0","4","9583.2","False","1973","75075","2015-08-08","2445","2","1","","Linda Boggs","Dale Bell","","Park One Properties","Park One Properties","Brennan","2505","Drive"
"13232113","2095","3","0","4","6969.6","False","1995","75025","2015-09-03","3045","95","1","Less Than .5 Acre (not Zero)","Joe Pursley","Grant Nichols","","RE/MAX Town & Country","Leap Property Management","Zurich","7617","Drive"
"13092658","2099","3","1","5","12632.4","False","1990","75025","2015-02-09","3474","7","2","Less Than .5 Acre (not Zero)","Kathleen Burg","Srao Dasari","","Coldwell Banker Apex -McKinney","Keller Williams Realty","Mabray","7601","Drive"
"13042637","2100","2","1","4","8276.4","False","1996","75025","2014-10-25","2782","51","2","Less Than .5 Acre (not Zero)","Lawanda Janett Young","Jen Wu","","Park One Properties","Novus Real Estate","Chester","1513","Drive"
"13060026","2100","2","1","4","6534","False","1997","75093","2014-11-30","2322","17","2","","Kimberly Moucka","Joe Cloud","","Joe Cloud & Associates","Joe Cloud & Associates","Creek Crossing","3928","Drive"
"13062767","2100","3","0","4","6098.4","False","2000","75025","2014-12-06","2855","43","2","Less Than .5 Acre (not Zero)","Krishna Yalamanchili","Krishna Yalamanchili","","KPR Realty LLC","KPR Realty LLC","Cimmaron","2336","Drive"
"13069077","2100","2","1","4","6098.4","False","1999","75025","2014-12-23","2690","93","2","Less Than .5 Acre (not Zero)","Linda C. Mcconnell","Yuehua Luo","","The Michael Group","DFW Home","SPRING HILL","3209","Lane"
"13078458","2100","3","1","4","","False","1997","75025","2015-01-13","2803","57","2","","Hui-Fen Wang","Pei-Wen Ting","","Grand Ark LLC","Grand Ark LLC","Skyline","3721","Drive"
"13087144","2100","3","0","4","6098.4","False","1998","75093","2015-01-30","2572","32","2","Less Than .5 Acre (not Zero)","Evelyn Yu","Renee Zhang","","Evelyn Yu","Citiwide Alliance Realty","Creekstone","4408","Drive"
"13088971","2100","3","0","4","10454.4","False","1981","75093","2015-02-03","2574","65","1","","Pamela P. Woods, Sres, Crs, Epro","Marjorie D Wagner","","Dave Perry Miller Real Estate","Premier Realty Service #355","Dickerson","4100","Court"
"13096744","2100","2","0","4","9147.6","False","1995","75025","2015-02-16","2543","59","1","Less Than .5 Acre (not Zero)","Yumi Yamada","Marc Leos","","Fathom Realty","New Home Connections","Buena Vista","3132","Drive"
"13103241","2100","2","0","4","","False","1999","75013","2015-03-01","2446","17","1","Less Than .5 Acre (not Zero)","Karryn Torres","Clare Hye Russell","","Ebby Halliday, REALTORS-Allen","Ultima Real Estate","Baldwin","711","Court"
"13107658","2100","2","1","4","6098.4","False","1998","75025","2015-03-11","2796","9","2","Less Than .5 Acre (not Zero)","Shairoz Nathoo","Tom Posey","","CENTURY 21 Posey Properties","CENTURY 21 Posey Properties","Hunters Run","2504","Drive"
"13120117","2100","2","0","4","6969.6","False","1988","75025","2015-03-31","2297","116","1","Less Than .5 Acre (not Zero)","Lisa Wyatt","Shaun Abshire","","Keller Williams Central","Coldwell Banker Res. Frisco","Amethyst","7004","Lane"
"13129027","2100","3","1","4","6534","False","1992","75025","2015-04-11","2528","37","2",".5 Acre to .99 Acre","Bobby Owen","Grace Wang","","Virginia Cook, REALTORS","TREO Group","Mcbee","3005","Drive"
"13145264","2100","3","0","4","9147.6","True","1984","75075","2015-05-05","2748","11","1","Less Than .5 Acre (not Zero)","Amy Turner","Jon A. Callaway","","Providence Group Realty","Keller Williams Realty DPR","Thames","1512","Drive"
"13156440","2100","3","0","4","9713.88","False","1982","75075","2015-05-25","2745","37","1","Less Than .5 Acre (not Zero)","Leonard A. Thomas Jr Gri","Greg A. Olsen","","RE/MAX Dallas Suburbs","Frisco Realty Advisors, Inc","Arbuckle","3536","Drive"
"13158447","2100","2","0","4","7405.2","False","1995","75025","2015-10-27","2443","23","1","","Robert Lerner","Anuja Omprakash Biyani","","RE/MAX Premier Properties","Private Label Realty","High Meadows","8825","Drive"
"13161683","2100","3","0","4","","False","1991","75025","2015-05-31","2525","103","1","Less Than .5 Acre (not Zero)","Tyler Hull","Chi Wang","","WILLIAM DAVIS REALTY","Eastar, REALTORS","Corby","2816","Drive"
"13161872","2100","2","0","4","7143.84","False","1997","75025","2015-06-01","2533","70","1","Less Than .5 Acre (not Zero)","Michelle Mcgraw Abr","Grace Wang","","WILLIAM DAVIS REALTY","TREO Group","Aqua Vista","7821","Drive"
"13162066","2100","2","0","4","7405.2","False","1999","75025","2015-06-01","2464","40","1","","Shahid Siddiqui","Jane Lee","","RE/MAX Dallas Suburbs","TREO Group","Spring Valley","8216","Lane"
"13181879","2100","3","0","4","0","False","1997","75025","2015-07-04","2701","32","2","Less Than .5 Acre (not Zero)","Sanjay Joshi","Sanjay Joshi","","Classik Management Co","Classik Management Co","HANING","8109","Drive"
"13183190","2100","2","1","4","8276.4","False","1996","75025","2015-06-30","2562","35","2","","Pauline Gounden","Srinivas Chidurala","","CORT Business Services Corp.","Citiwide Alliance Realty","Fleetwood","8108","Drive"
"13184178","2100","3","0","4","9147.6","False","2000","75025","2015-07-01","3031","36","2","Less Than .5 Acre (not Zero)","Laurel Silk","Laurel Silk","","RE/MAX DFW Associates","RE/MAX DFW Associates","Thorp Springs","3501","Drive"
"13186857","2100","2","1","4","7405.2","False","2005","75025","2015-07-08","2051","7","2","","Renee Rubin","Jay Wicker","","Ebby Halliday, REALTORS Plano","Berkshire HathawayHS PenFed TX","Occidental","7220","Road"
"13196064","2100","2","0","3","9147.6","False","1984","75093","2015-07-15","2184","8","1","Less Than .5 Acre (not Zero)","Linda C. Mcconnell","Russell Riggs Rylander","","The Michael Group","Virginia Cook, REALTORS","Hartford","4321","Drive"
"13203911","2100","2","0","3","10890","False","1981","75075","2015-07-27","2675","134","1","","Ivy Kessie","Gayle Weeks","","Rogers Healy and Associates","Simplified Real Estate","Gardengrove","1916","Court"
"13207440","2100","3","0","5","7492.32","False","1996","75025","2015-08-03","2702","28","2","Less Than .5 Acre (not Zero)","Saima Ullah","Wes Ashworth","","Citiwide Alliance Realty","RE/MAX DFW Associates","Loftsmoor","2805","Lane"
"13215104","2100","3","0","5","7405.2","False","1996","75025","2015-08-09","2702","5","2","Less Than .5 Acre (not Zero)","Jason R. Clendenen","Gurbax Deol","","Premier Metro Properties","Citiwide Properties Corp.","Ridgemoor","7101","Lane"
"13223875","2100","3","0","4","9147.6","False","1998","75025","2015-08-23","2684","12","2","","Michael G. Simme","Michael G. Simme","","Orbit Realty Group, LLC","Orbit Realty Group, LLC","Player","709","Drive"
"13237096","2100","2","1","5","6098.4","False","1998","75093","2015-09-12","2881","31","2","Less Than .5 Acre (not Zero)","Doug Chitwood","Laurel Silk","","Nathan Grace Real Estate, LLC.","RE/MAX DFW Associates","Sahara","4320","Lane"
"13257816","2100","2","1","4","10018.8","False","1998","75075","2015-10-13","2815","24","2","","Tom Posey","Michael Simme","","CENTURY 21 Posey Properties","Orbit Realty Group, LLC","Ironside","2117","Drive"
"13272712","2100","3","0","4","8712","False","1990","75075","2015-11-06","2600","13","1","","Linda Buck","Becky Zeng","","Century 21 Alicia Trevino, Rea","Henderson Real Estates","Dartmouth","3601","Circle"
"13161216","2130","1","0","1","535352.4","True","1991","75093","2015-05-28","850","18","1","","Brian Bergersen","Brian Bergersen","","Spectrum Properties, Ltd.","Spectrum Properties, Ltd.","Old Shepard","5000","Place"
"13063569","2150","3","1","4","9147.6","False","1993","75025","2014-12-08","3235","23","2","","Jeanine Thames","Jeanine Thames","","Keller Williams Realty Allen","Keller Williams Realty Allen","Tabor","7312","Circle"
"13068299","2150","2","1","3","7840.8","True","1996","75025","2014-12-20","2718","32","2","Less Than .5 Acre (not Zero)","Sara Ruth Viquez","Frank Hwang","","Fathom Realty","Marie & Marcus Group","Elgin","3804","Drive"
"13096609","2150","3","0","4","8276.4","False","1999","75025","2015-02-15","3030","75","2","","Babe Watts","Babe Watts","","Hicor Realty Group, LLC","Hicor Realty Group, LLC","Bent Tree Springs","8300","Drive"
"13126201","2150","2","1","5","6969.6","True","1997","75025","2015-04-08","2805","23","2","Less Than .5 Acre (not Zero)","Pixie Young","Larry J. Mowatt","","Ebby Halliday, REALTORS","Keller Williams Realty Allen","Pirates Cove","7901","Drive"
"13166099","2150","3","0","4","10890","False","1998","75025","2015-06-04","2980","35","2","","Christopher Hayes Anderson","Steve Warren","","RE/MAX Dallas Suburbs","RE/MAX Dallas Suburbs","Garden Ridge","3013","Court"
"13172331","2150","2","1","4","6534","True","1995","75075","2015-06-14","2488","10","2","","Conseulo Cox","Jennifer Davis","","JP & Associates, REALTORS Plan","Carrasco Real Estate Co.","Greenway","1604","Drive"
"13201061","2150","2","1","3","3484.8","False","2007","75025","2015-07-24","2051","35","2","Less Than .5 Acre (not Zero)","Robin Light Gri","Sandeep Srivastava","","Ebby Halliday, REALTORS Plano","RE/MAX DFW Associates","Occidental","7101","Road"
"13201572","2150","3","1","3","4356","False","2005","75025","2015-07-24","2024","33","2","Less Than .5 Acre (not Zero)","Benjamin C. Gross","Benjamin C. Gross","","JP & Associates,REALTORS Frisc","JP & Associates,REALTORS Frisc","Walnut Square","2121","Drive"
"13229289","2150","2","1","4","10454.4","True","1968","75075","2015-09-01","2308","20","1","","Jackson Su","Jackson Su","","WILLIAM DAVIS REALTY","WILLIAM DAVIS REALTY","Midcrest","2008","Drive"
"13246708","2150","2","0","3","0","True","1995","75093","2015-09-24","1838","12","1","Less Than .5 Acre (not Zero)","Gary Choynowski","Jackie Wall","","Legacy Premier Group","Wall & Associates, Inc.","Rosewood","5808","Court"
"13186359","2159","2","0","4","6534","True","1997","75093","2015-07-06","2148","6","1","Less Than .5 Acre (not Zero)","Stephen Hardy Obenshain","Te-Wei Liou","","RE/MAX Dallas Suburbs","Grand Ark LLC","Lansbury","4412","Lane"
"13184983","2170","2","1","4","","False","1993","75025","2015-07-02","2909","32","1","Less Than .5 Acre (not Zero)","Felisha S Jackson","Pei-Wen Ting","","Keller Williams Realty-FM","Grand Ark LLC","Buxton","8408","Court"
"13109497","2175","3","0","4","7405.2","False","1997","75025","2015-03-13","2684","101","2","Less Than .5 Acre (not Zero)","Alan Adams","Sonny Moyers","","Ai Group Realty","Ebby Halliday, REALTORS Frisco","Simsbury","1620","Drive"
"13050342","2195","3","0","4","9583.2","True","1974","75075","2014-11-07","2307","59","1","Less Than .5 Acre (not Zero)","Stephanie Ann Stinchfield","Julie A. Leeds","","Keller Williams Central","Century 21 Judge Fite Mgmt. Co","Desco","1121","Drive"
"13062988","2195","3","1","4","6969.6","False","2002","75025","2014-12-07","3283","19","2","Less Than .5 Acre (not Zero)","Gwen Nicola Ford","Carrie Yu","","JP & Associates Uptown","H & Y Real Estate, LLC.","Aqua Springs","3529","Drive"
"13149788","2195","2","1","4","0","False","1997","75025","2015-05-12","3215","30","2","Less Than .5 Acre (not Zero)","Douglas K. Shotwell","Keri Schuller","","Keller Williams Realty DPR","Schuller Properties, Inc.","AQUA VISTA","7909","Drive"
"13189206","2195","2","1","4","","False","1995","75025","2015-07-07","3174","9","2","Less Than .5 Acre (not Zero)","Pei-Wen Ting","Pei-Wen Ting","","Grand Ark LLC","Grand Ark LLC","London","2441","Drive"
"13194887","2195","3","0","4","6098.4","False","1992","75025","2015-07-14","2823","6","2","Less Than .5 Acre (not Zero)","Jinghui  Hannah Fang","Jinghui  Hannah Fang","","Ultima Real Estate","Ultima Real Estate","Manga","3013","Drive"
"13262319","2195","3","0","4","9147.6","False","1995","75075","2015-10-20","3433","8","2","","Michael Simme","Frank Gilliam","","Orbit Realty Group, LLC","Circle C Properties N Texas","Millstream","2505","Drive"
"13069315","2200","2","1","4","7405.2","False","1997","75025","2014-12-22","3085","42","2","","Kristen Wood","Karen Benedict","","Keller Williams Urban Dallas","Fathom Realty","Grand Mesa","3336","Drive"
"13092741","2200","2","1","4","6098.4","False","1989","75025","2015-02-10","2712","30","2","","Krista Gillett","Hsin-Min Chuang","","Keller Williams Realty Arlington","Fortune Realty","Stoddard","7017","Lane"
"13096843","2200","3","1","4","7840.8","False","1993","75025","2015-02-16","3196","58","2","Less Than .5 Acre (not Zero)","Sean Kim","Tong Cai","","Action Realty Group","DFW Home","Hogan Manor","3908","Drive"
"13130224","2200","2","1","4","14810.4","False","1973","75075","2015-04-14","2572","2","1","Less Than .5 Acre (not Zero)","Dganit Tuval","Jackson Su","","RE/MAX Dallas Suburbs","WILLIAM DAVIS REALTY","Deep Valley","2933","Trail"
"13142728","2200","2","1","4","7187.4","False","2000","75025","2015-05-03","3051","74","2","","Masako Matsushita","Frank Wang","","Matsushita Realty","DFW Home","Dripping Springs","3528","Drive"
"13148587","2200","2","0","3","5662.8","False","1985","75093","2015-05-11","1839","14","1","Less Than .5 Acre (not Zero)","Renee Rubin","Seon Mi Yim","","Ebby Halliday, REALTORS Plano","RE/MAX Premier Properties","Plano","5161","Parkway"
"13155147","2200","3","0","5","7405.2","False","1994","75025","2015-05-22","3052","67","2","Less Than .5 Acre (not Zero)","Clair M Cannon","Tasha Ancira Roberts","","Vivo Realty, LLC","Resource Property Management","Flanders","2321","Lane"
"13165070","2200","2","1","3","3484.8","False","2006","75025","2015-06-03","2300","59","2","","Robyn Bullard","Robyn Bullard","","Chris Arnold Premier Realty","Chris Arnold Premier Realty","Occidental","7129","Road"
"13175852","2200","3","1","5","6098.4","False","1995","75093","2015-06-19","2625","20","2","","Sherry Holden Hansford","Marc Flores","","Ebby Halliday, REALTORS","CEDA REALTY","Bull Run","4713","Drive"
"13175864","2200","4","0","4","0","False","1999","75025","2015-06-17","3930","63","2","Less Than .5 Acre (not Zero)","Brett M. Schumann","Susan Richardson","","Ready Real Estate","CENTURY 21 Posey Properties","GREENSBORO","8017","Drive"
"13198261","2200","2","1","3","6011.28","False","1996","75093","2015-07-18","2544","23","2","","Lyne Stephens","J.C. Posey","","Holland Realty","Posey Property Management,Inc","Prestonwood","2908","Drive"
"13203984","2200","3","0","4","9016.92","False","1996","75075","2015-07-27","3433","3","2","Less Than .5 Acre (not Zero)","Jawaher Dabbakeh","Tom Babiar","","Citiwide Alliance Realty","Ready Real Estate, LLC","Millstream","2524","Drive"
"13219356","2200","3","0","4","7840.8","False","1996","75025","2015-08-15","2732","17","2","Less Than .5 Acre (not Zero)","Nancy L. Worley","Xuezhong Zhao","","Big D Real Estate Service, LLC","Sunet Group","Elgin","3820","Drive"
"13243742","2200","2","1","4","","False","1994","75025","2015-10-01","2434","26","2","Less Than .5 Acre (not Zero)","George Herring","Joyce Malamis","","RE/MAX Dallas Suburbs","Ebby Halliday, REALTORS-Coit","La Guardia","7713",""
